"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-LEPBI_RS04760",255.986058340152,-0.551001951764622,0.257519568063935,-2.13965080753717,0.0323829973169438,0.498164447967747
"gene-LEPBI_RS05545",63.4958970834221,-1.06135897029922,0.495995276444442,-2.1398570121627,0.0323663240899334,0.498164447967747
"gene-LEPBI_RS06300",27.1587820835424,0.783071831038871,0.366218802463296,2.13826222403573,0.032495466683713,0.498164447967747
"gene-LEPBI_RS06575",204.163332016355,-0.551442381621882,0.257552002191753,-2.14109141815687,0.0322666666107026,0.498164447967747
"gene-LEPBI_RS06405",300.205316866392,-0.732209737817167,0.343433400456565,-2.13202832585228,0.0330045180182117,0.501368632803926
"gene-LEPBI_RS10685",14.7908218172792,1.01494399436137,0.475759077772877,2.13331503649394,0.0328988915492457,0.501368632803926
"gene-LEPBI_RS08415",180.277464415093,-0.72514041292032,0.34176712181399,-2.12173836111416,0.0338597153300737,0.512032437253874
"gene-LEPBI_RS06715",2868.1670755319,-0.865368712873172,0.408669905659102,-2.11752492877475,0.0342153218907075,0.51507930521957
"gene-LEPBI_RS02315",385.594140268897,-0.428995394641724,0.203387738313893,-2.10924905403907,0.0349230897479927,0.518530987558616
"gene-LEPBI_RS02830",117.785784845487,-0.564296442508565,0.267380570373259,-2.11046166039969,0.0348186101953581,0.518530987558616
"gene-LEPBI_RS10280",568.127832350858,-0.867350472927732,0.410481011536916,-2.11300997744138,0.0345999139115027,0.518530987558616
"gene-LEPBI_RS16250",27.3977994660616,-0.744444811520754,0.353518545779938,-2.10581543856023,0.0352203872459024,0.518530987558616
"gene-LEPBI_RS19010",148.246695312699,-0.507879843007006,0.241092754962529,-2.10657447207795,0.0351544814708186,0.518530987558616
"gene-LEPBI_RS02960",23.5591266461701,0.754882478903453,0.359859734502678,2.09771309909594,0.0359304970387566,0.520203597078933
"gene-LEPBI_RS04395",34.1482779534851,-0.91415802240866,0.43678306913837,-2.09293373988144,0.0363550698523786,0.520203597078933
"gene-LEPBI_RS09920",71.1970182910527,0.559314707511404,0.267337522666615,2.09216686805653,0.0364235911778786,0.520203597078933
"gene-LEPBI_RS10145",19.4032481843698,0.902307528520467,0.431027696260997,2.09338642585533,0.0363146731652146,0.520203597078933
"gene-LEPBI_RS10155",608.757478858583,-0.82377929278569,0.392151224470921,-2.10066739915733,0.0356701730226011,0.520203597078933
"gene-LEPBI_RS11015",12.4123325272145,0.971395146765243,0.463867160661387,2.09412355334708,0.0362489754196778,0.520203597078933
"gene-LEPBI_RS17095",334.129518161063,-0.415114453942733,0.197781331811062,-2.09885559037133,0.0358296326707771,0.520203597078933
"gene-LEPBI_RS08040",376.835438507067,-0.524088990689525,0.251044018484766,-2.08763783281029,0.0368305165608134,0.523776963175483
"gene-LEPBI_RS06410",144.610844474352,-0.484105348651859,0.232605172662098,-2.08123208573316,0.037412668026189,0.52980142603188
"gene-LEPBI_RS13920",629.702433582844,-0.414825498492303,0.199529902398249,-2.07901419038605,0.0376160462013666,0.530433866687625
"gene-LEPBI_RS02320",842.938355663137,-0.402175249601785,0.19564380997677,-2.05565026386236,0.0398162391702117,0.531787093420544
"gene-LEPBI_RS05260",7.04746684589731,1.33169965497254,0.645890675202863,2.06180350034358,0.0392264476917482,0.531787093420544
"gene-LEPBI_RS06935",103.15352504949,-0.565336864484799,0.273727034613032,-2.06533076020064,0.0388917149960852,0.531787093420544
"gene-LEPBI_RS08960",324.655553375096,-0.381745672747767,0.184907082519438,-2.06452704540205,0.0389677723358584,0.531787093420544
"gene-LEPBI_RS09065",140.666408614299,-0.403971609435619,0.194920967620206,-2.07248924714317,0.0382198380105057,0.531787093420544
"gene-LEPBI_RS09935",85.7510194142814,0.572681351306333,0.275943714441681,2.07535566615476,0.0379535838354294,0.531787093420544
"gene-LEPBI_RS10360",426.179077477488,0.823275022935453,0.399693929959147,2.05976363719009,0.0394211424041996,0.531787093420544
"gene-LEPBI_RS10650",92.2047953393046,0.738518592941466,0.359179085787586,2.05612916276037,0.0397700679378585,0.531787093420544
"gene-LEPBI_RS12025",98.2864427918892,0.680600760705431,0.330144177894902,2.06152586135289,0.0392528988435779,0.531787093420544
"gene-LEPBI_RS12305",20.4786493268242,-1.01234824438837,0.48991519129802,-2.06637447127568,0.0387931345168356,0.531787093420544
"gene-LEPBI_RS15185",85.073126867023,-0.555222005354365,0.269646287964463,-2.05907527800842,0.0394870276960882,0.531787093420544
"gene-LEPBI_RS15285",122.105664192676,-0.45676955765541,0.222340263895255,-2.05437175279505,0.0399397248499571,0.531787093420544
"gene-LEPBI_RS17725",256.690660304396,-0.360113592882373,0.174928949453921,-2.05862776862575,0.0395299105204482,0.531787093420544
"gene-LEPBI_RS17960",673.670492911087,-1.06990166182367,0.516035932405439,-2.07330845516212,0.0381435823263514,0.531787093420544
"gene-LEPBI_RS07035",351.510952996858,-0.43705583660667,0.212958952321557,-2.05230083939715,0.0401404344913746,0.532338619326087
"gene-LEPBI_RS17410",1726.8865781088,-0.832404274038031,0.40608346855134,-2.04983541193525,0.040380494689031,0.533405585971311
"gene-LEPBI_RS03475",14.6185784250142,0.851344126437194,0.416214658509371,2.04544484205865,0.0408110218773605,0.536970216984799
"gene-LEPBI_RS17710",924.890617173746,-0.510822524189319,0.249982005054847,-2.04343718291739,0.0410091798136254,0.537461486027984
"gene-LEPBI_RS01705",60.6169533760708,0.488179857631027,0.239182137489889,2.04103810909234,0.0412470393085759,0.538467208473674
"gene-LEPBI_RS01270",301.469091326459,-0.575031761457625,0.285103328277299,-2.01692405673474,0.0437034391457395,0.547283260068675
"gene-LEPBI_RS03945",1029.09515666657,-0.603406977734585,0.297495461994356,-2.0282896878139,0.0425306908230138,0.547283260068675
"gene-LEPBI_RS05610",565.757816591096,-0.736611285907849,0.363435950053686,-2.02679808037438,0.0426830668717977,0.547283260068675
"gene-LEPBI_RS07905",94.1401898999595,-0.434433904411443,0.214912045696563,-2.02144976566286,0.0432332275038214,0.547283260068675
"gene-LEPBI_RS10000",81.597942994373,0.527461905515367,0.261484633834539,2.01718126904976,0.043676600045036,0.547283260068675
"gene-LEPBI_RS10595",334.63425270636,-0.459683257574198,0.227934963802516,-2.01672990358982,0.0437237074920216,0.547283260068675
"gene-LEPBI_RS11775",360.065975003863,-0.618310507172651,0.30537414655082,-2.02476376653501,0.0428916273096415,0.547283260068675
"gene-LEPBI_RS12520",741.500152511131,-0.76189834608557,0.376928866817846,-2.02133190943363,0.0432454180856869,0.547283260068675
"gene-LEPBI_RS14870",10.8872379418558,-1.15060275098459,0.568365061729315,-2.02440795266998,0.0429281941729171,0.547283260068675
"gene-LEPBI_RS16115",6.27819418106889,1.25716988847255,0.619204548444631,2.03029821345856,0.0423262357163214,0.547283260068675
"gene-LEPBI_RS18220",111.672284470863,0.505335976888482,0.250041197368583,2.02101086623566,0.0432786402568212,0.547283260068675
"gene-LEPBI_RS05345",36.8970759633424,-0.60586966688728,0.300656092892111,-2.01515845250039,0.0438880492632687,0.547290524768074
"gene-LEPBI_RS05025",66.2695051075689,-0.589057911946237,0.292802757682428,-2.01179086088092,0.0442419877418849,0.547796093225716
"gene-LEPBI_RS07695",418.757893032296,0.426312674187097,0.211921464756528,2.01165405626504,0.0442564168674277,0.547796093225716
"gene-LEPBI_RS15685",104.602404661501,0.528707621147611,0.263124230557427,2.00934600370155,0.0445004523265856,0.548784175924167
"gene-LEPBI_RS15290",309.854510932488,-0.514701422711764,0.25635592799768,-2.00776095459132,0.0446686998242853,0.548833804458681
"gene-LEPBI_RS09400",112.84846652897,-0.562996876692934,0.280919978244924,-2.00411832654379,0.0450573867065197,0.551581635066625
"gene-LEPBI_RS00555",63.6829447572713,0.507025252542114,0.258924161323355,1.95819984489173,0.0502065673357249,0.552931711794715
"gene-LEPBI_RS01300",36.3847862769543,-0.663791244790381,0.335079213417362,-1.98099797961382,0.0475915001617124,0.552931711794715
"gene-LEPBI_RS03420",28.2159243514967,-0.793523573510276,0.403723253624034,-1.96551366904727,0.0493548151814036,0.552931711794715
"gene-LEPBI_RS03545",34.7781405319655,-0.607997230719248,0.305761170552828,-1.98847103319223,0.0467596195544441,0.552931711794715
"gene-LEPBI_RS03645",304.287035290021,-0.436777405208806,0.220713134984568,-1.97893707250067,0.0478230916453328,0.552931711794715
"gene-LEPBI_RS04765",337.320091278268,-0.366521737231959,0.186483466274025,-1.96543824798591,0.0493635362985303,0.552931711794715
"gene-LEPBI_RS05030",55.8123747006181,-0.677097712756909,0.342806917260748,-1.97515767233451,0.0482502576946584,0.552931711794715
"gene-LEPBI_RS05075",535.997016102655,-0.454542097252836,0.227147007117461,-2.00109216943275,0.0453824580640209,0.552931711794715
"gene-LEPBI_RS05300",16.6050515647334,0.891044270403284,0.455526887218661,1.95607393417278,0.0504564452214274,0.552931711794715
"gene-LEPBI_RS05425",58.8715758591603,-1.24182436310962,0.625571592003233,-1.98510351010824,0.0471329563583627,0.552931711794715
"gene-LEPBI_RS05825",172.132017475753,-0.928829853164072,0.47423559401618,-1.9585831702299,0.0501616221302453,0.552931711794715
"gene-LEPBI_RS19115",895.142668098507,0.706342109183455,0.360030921684247,1.96189290041851,0.0497749545654269,0.552931711794715
"gene-LEPBI_RS06500",1031.97625599152,0.512250851423069,0.261891466443281,1.95596618087596,0.0504691381589907,0.552931711794715
"gene-LEPBI_RS06910",118.108963785209,-0.444391232375426,0.223437223324199,-1.98888629998159,0.0467137542733013,0.552931711794715
"gene-LEPBI_RS07075",14.4840768130601,0.81154259228705,0.414992212327872,1.95556101579534,0.0505168890454292,0.552931711794715
"gene-LEPBI_RS07500",797.051841544418,-0.584123433647807,0.292219893425157,-1.99891741387351,0.0456172902615195,0.552931711794715
"gene-LEPBI_RS08015",84.8130143035767,0.640305597721281,0.32062787558386,1.99703658502958,0.0458212088577826,0.552931711794715
"gene-LEPBI_RS08440",122.096154110773,-0.614524364755138,0.3113696263528,-1.9736169258168,0.0484253176750627,0.552931711794715
"gene-LEPBI_RS09135",2283.14063558799,-1.16239464505175,0.589588356619638,-1.97153595725033,0.0486626043434437,0.552931711794715
"gene-LEPBI_RS09445",156.97320962078,-0.406902118723788,0.207246817357335,-1.96336968602132,0.0496032335383003,0.552931711794715
"gene-LEPBI_RS09815",57.1316354730251,0.498071032539928,0.254021377370505,1.96074455502799,0.0499088287747091,0.552931711794715
"gene-LEPBI_RS10135",6.82594732443434,1.1934735552112,0.60265563815733,1.98035740420573,0.0476633827079888,0.552931711794715
"gene-LEPBI_RS10565",99.8293190120583,-0.655014114266656,0.33120501912235,-1.97766965006254,0.0479659862443295,0.552931711794715
"gene-LEPBI_RS11105",17.8661393301821,0.846342549147538,0.432518676691103,1.9567768856187,0.0503737057861459,0.552931711794715
"gene-LEPBI_RS11720",142.89890834111,0.458228072640569,0.230257290171854,1.99006977064035,0.0465832502533894,0.552931711794715
"gene-LEPBI_RS11735",174.534451598385,0.595262926849947,0.301729626747683,1.97283552585218,0.0485143042032105,0.552931711794715
"gene-LEPBI_RS14030",43.187026529015,0.641872451861846,0.325454929285298,1.97223146464982,0.0485831893113659,0.552931711794715
"gene-LEPBI_RS14280",26.2647398405082,0.675270855768225,0.340748432121172,1.98172843104409,0.0475096433618624,0.552931711794715
"gene-LEPBI_RS15080",93.9783823943604,-0.656695623063235,0.331787413736051,-1.97926622854254,0.04778603977178,0.552931711794715
"gene-LEPBI_RS15210",65.1867958420408,0.633665250499717,0.3241878446571,1.95462371875774,0.0506274996436812,0.552931711794715
"gene-LEPBI_RS15565",7.44839901337151,-1.28706815218871,0.649404470956316,-1.98192068233434,0.0474881187356528,0.552931711794715
"gene-LEPBI_RS17800",97.9246451590046,-0.686935394651748,0.34879309917983,-1.96946383476922,0.0488998516197518,0.552931711794715
"gene-LEPBI_RS18045",211.725192393954,-0.45078785914247,0.226236262612184,-1.99255350993495,0.0463103602301162,0.552931711794715
"gene-LEPBI_RS08495",55.3063009285258,0.514729624401334,0.263925499769823,1.9502837916391,0.051142303442631,0.556257872826282
"gene-LEPBI_RS14400",34.2808759551445,-0.875559296179605,0.449176296396538,-1.94925534406796,0.0512649386087657,0.556257872826282
"gene-LEPBI_RS14715",209.888959181712,0.545291749787481,0.27995147767308,1.94780807845658,0.051437931801674,0.556328699291891
"gene-LEPBI_RS02565",403.089044813448,-0.365679135419084,0.188072906890601,-1.94434776100841,0.0518535287909652,0.557217019998089
"gene-LEPBI_RS17325",200.720563391936,-0.595881350492499,0.306441326106431,-1.94452020575561,0.0518327512265235,0.557217019998089
"gene-LEPBI_RS03290",93.3767772820483,0.489965049590478,0.253015459869745,1.93650241705672,0.0528061968044223,0.559953116493162
"gene-LEPBI_RS09175",97.509133090484,-0.488437460433375,0.25253056893759,-1.9341716232148,0.0530920301037195,0.559953116493162
"gene-LEPBI_RS10765",14.4519272170547,0.865402891135578,0.447468485282112,1.93399740897948,0.0531134464178134,0.559953116493162
"gene-LEPBI_RS10840",22.188163903069,0.741194804239526,0.382889049519653,1.93579525235673,0.0528927826316644,0.559953116493162
"gene-LEPBI_RS16350",34.1847324340183,0.594297054893027,0.307200257300476,1.93455910524104,0.053044422454454,0.559953116493162
"gene-LEPBI_RS17860",103.63056859068,-0.836582656455985,0.432413004150325,-1.93468431436246,0.0530290463694597,0.559953116493162
"gene-LEPBI_RS06095",7.76677052074396,1.2027390289905,0.622865282216931,1.93097779460377,0.0534857985255458,0.560343381418101
"gene-LEPBI_RS09020",177.306714181497,-0.517675215966047,0.26804873906787,-1.93127271467959,0.0534493357944568,0.560343381418101
"gene-LEPBI_RS13230",110.183782949123,-0.483370679422998,0.250968930908071,-1.92601800419692,0.054102125806395,0.565029076390538
"gene-LEPBI_RS01695",56.5451827515913,0.473147840312551,0.246181298577735,1.92194875502758,0.0546122061608323,0.565058801825083
"gene-LEPBI_RS04885",12.8820511566018,0.97925850143673,0.508913008499619,1.92421589757312,0.0543275272446219,0.565058801825083
"gene-LEPBI_RS05870",62.651603162074,-0.587160919828582,0.305322064662177,-1.92308708667435,0.0544691138121721,0.565058801825083
"gene-LEPBI_RS00245",6.53363592517557,-1.50181268972415,0.782788458792384,-1.91854219726363,0.0550422969007441,0.566183213636675
"gene-LEPBI_RS03915",81.6929884085307,-0.55022843044034,0.286815609609486,-1.91840475903492,0.0550597080885456,0.566183213636675
"gene-LEPBI_RS15225",10.3052577867285,1.01541882958128,0.530347377321949,1.91462968047236,0.0555397471989249,0.569367592450329
"gene-LEPBI_RS16835",90.0136834215427,-0.684541437717229,0.357813691783608,-1.91312253677317,0.0557323672436572,0.569595019352606
"gene-LEPBI_RS01605",61.3965289372044,0.524146145005412,0.27485814749465,1.90696964882809,0.0565245179199904,0.571290737217485
"gene-LEPBI_RS06570",179.663709092183,-0.433638345579795,0.228002199729186,-1.9019042188841,0.0571836775505152,0.571290737217485
"gene-LEPBI_RS06895",519.940026615811,-0.478678172904057,0.251363039054527,-1.90432998703608,0.0568672211574993,0.571290737217485
"gene-LEPBI_RS07125",84.2560470157768,-0.508659054546095,0.267225975995506,-1.90347907852584,0.0569780610894258,0.571290737217485
"gene-LEPBI_RS07210",38.7595795360421,-0.58376438871022,0.306150815713261,-1.90678697801338,0.0565481782996811,0.571290737217485
"gene-LEPBI_RS10620",369.726144552865,1.08247193941862,0.568201232213993,1.90508551908762,0.0567689554507944,0.571290737217485
"gene-LEPBI_RS14295",12.1896921883303,0.865341852784199,0.455024357575312,1.90174841934912,0.0572040525192509,0.571290737217485
"gene-LEPBI_RS14760",40.8488166457129,1.37172579562914,0.721476292051279,1.90127632846963,0.0572658279377192,0.571290737217485
"gene-LEPBI_RS00500",33.5684514398547,-0.772416447733635,0.408280362493499,-1.89187753977742,0.0585072989677498,0.573952684644309
"gene-LEPBI_RS05160",114.958312692367,-0.484448787562742,0.256010053743171,-1.8923037610419,0.0584505201253245,0.573952684644309
"gene-LEPBI_RS07720",251.593851339611,-0.486342656124807,0.257475376906729,-1.88888996675199,0.058906574157091,0.573952684644309
"gene-LEPBI_RS09395",57.2965046721748,-0.922334423814295,0.487592830051364,-1.89160784771411,0.0585432495128707,0.573952684644309
"gene-LEPBI_RS09875",29.8321155101996,0.66748016120598,0.353355791497867,1.88897473103963,0.0588952147041377,0.573952684644309
"gene-LEPBI_RS10030",81.8922145388681,0.458613782286137,0.242746475500035,1.88927061182427,0.0588555773071316,0.573952684644309
"gene-LEPBI_RS10310",57.4503447622192,0.514601439807797,0.272234820468897,1.89028515500496,0.0587198331040253,0.573952684644309
"gene-LEPBI_RS17390",2510.1351285681,-0.926407386250824,0.490306525597435,-1.88944535282699,0.0588321786940368,0.573952684644309
"gene-LEPBI_RS03535",307.921610126392,-0.401613479123397,0.212867701341314,-1.88668114792787,0.059203224810754,0.574280546040722
"gene-LEPBI_RS16870",257.102582946425,0.475135982271331,0.251916920326139,1.88608205298876,0.0592838983794282,0.574280546040722
"gene-LEPBI_RS02415",32.2762119710539,0.588244367179691,0.313245983963529,1.87789915049056,0.0603949626329806,0.580865165532878
"gene-LEPBI_RS08105",66.540808671654,0.517855199778914,0.276232214102995,1.87470965854051,0.0608326774196611,0.580865165532878
"gene-LEPBI_RS10065",169.450636382264,0.448752390999483,0.239153936278354,1.87641649551264,0.0605981112461787,0.580865165532878
"gene-LEPBI_RS16830",42.2106280225431,0.657454949760152,0.350590352663082,1.87527963837604,0.0607542630498106,0.580865165532878
